objid,sample,asset_id,gz2_class,category,category_encoded
5.88e+17,original,1916,Sc?t,Tight_spiral,2
5.88e+17,original,1917,Sc?t,Tight_spiral,2
5.88e+17,original,1918,Sc?t,Tight_spiral,2
5.88e+17,original,1919,Sc?t,Tight_spiral,2
5.88e+17,original,1929,Er,Round_elliptical,1
5.88e+17,original,1939,Er,Round_elliptical,1
5.88e+17,original,1941,Sc?t,Tight_spiral,2
5.88e+17,original,1942,Sc?t,Tight_spiral,2
5.88e+17,original,1944,Er,Round_elliptical,1
5.88e+17,original,1945,Er,Round_elliptical,1
5.88e+17,original,1947,Sc?t,Tight_spiral,2
5.88e+17,original,1956,Er,Round_elliptical,1
5.88e+17,original,1957,Er,Round_elliptical,1
5.88e+17,original,1965,Er,Round_elliptical,1
5.88e+17,original,1971,Er,Round_elliptical,1
5.88e+17,original,1980,Er,Round_elliptical,1
5.88e+17,original,1981,Er,Round_elliptical,1
5.88e+17,original,1984,Er,Round_elliptical,1
5.88e+17,original,1985,Er,Round_elliptical,1
5.88e+17,original,1986,Sc?t(o),Tight_spiral,2
5.88e+17,original,1987,Sc?t(o),Tight_spiral,2
5.88e+17,original,1988,Sc?t(o),Tight_spiral,2
5.88e+17,original,2002,Ec,Cigar_elliptical,0
5.88e+17,original,2003,Ec,Cigar_elliptical,0
5.88e+17,original,2004,Ec,Cigar_elliptical,0
5.88e+17,original,2015,Er,Round_elliptical,1
5.88e+17,original,2126,Er,Round_elliptical,1
5.88e+17,original,2127,Er,Round_elliptical,1
5.88e+17,original,2132,Er,Round_elliptical,1
5.88e+17,original,2133,Er,Round_elliptical,1
5.88e+17,original,2134,Sc?t,Tight_spiral,2
5.88e+17,original,2139,Sc?t,Tight_spiral,2
5.88e+17,original,2140,Sc?t,Tight_spiral,2
5.88e+17,original,2157,Er,Round_elliptical,1
5.88e+17,original,2158,Er,Round_elliptical,1
5.88e+17,original,2163,Sc?t,Tight_spiral,2
5.88e+17,original,2164,Sc?t,Tight_spiral,2
5.88e+17,original,2171,Sc?t,Tight_spiral,2
5.88e+17,original,2172,Sc?t,Tight_spiral,2
5.88e+17,original,2180,Er,Round_elliptical,1
5.88e+17,original,2195,Ec,Cigar_elliptical,0
5.88e+17,original,2196,Ec,Cigar_elliptical,0
5.88e+17,original,2198,Er,Round_elliptical,1
5.88e+17,original,2199,Er,Round_elliptical,1
5.88e+17,original,2200,Er,Round_elliptical,1
5.88e+17,original,2202,Sc?t,Tight_spiral,2
5.88e+17,original,2203,Er,Round_elliptical,1
5.88e+17,original,2204,Er,Round_elliptical,1
5.88e+17,original,2219,Ec,Cigar_elliptical,0
5.88e+17,original,2220,Ec,Cigar_elliptical,0
5.88e+17,original,2224,Er,Round_elliptical,1
5.88e+17,original,2225,Er,Round_elliptical,1
5.88e+17,original,2226,Er,Round_elliptical,1
5.88e+17,original,2227,Er,Round_elliptical,1
5.88e+17,original,2228,Er,Round_elliptical,1
5.88e+17,original,2238,Er,Round_elliptical,1
5.88e+17,original,2239,Er,Round_elliptical,1
5.88e+17,original,2240,Er,Round_elliptical,1
5.88e+17,original,2242,Sc?t,Tight_spiral,2
5.88e+17,original,2247,Sc?t,Tight_spiral,2
5.88e+17,original,2249,Sc?t,Tight_spiral,2
5.88e+17,original,2259,Sc?t,Tight_spiral,2
5.88e+17,original,2260,Sc?t,Tight_spiral,2
5.88e+17,original,2263,Ec,Cigar_elliptical,0
5.88e+17,original,2276,Er,Round_elliptical,1
5.88e+17,original,2277,Er,Round_elliptical,1
5.88e+17,original,2279,Er,Round_elliptical,1
5.88e+17,original,2287,Er,Round_elliptical,1
5.88e+17,original,2292,Er,Round_elliptical,1
5.88e+17,original,2293,Er,Round_elliptical,1
5.88e+17,original,2294,Er,Round_elliptical,1
5.88e+17,original,2295,Er,Round_elliptical,1
5.88e+17,original,2296,Er,Round_elliptical,1
5.88e+17,original,2297,Er,Round_elliptical,1
5.88e+17,original,2298,Er(o),Round_elliptical,1
5.88e+17,original,2299,Er(o),Round_elliptical,1
5.88e+17,original,2300,Er(o),Round_elliptical,1
5.88e+17,original,2301,Er(o),Round_elliptical,1
5.88e+17,original,2302,Er(o),Round_elliptical,1
5.88e+17,original,2305,Er,Round_elliptical,1
5.88e+17,original,2309,Ec,Cigar_elliptical,0
5.88e+17,original,2322,Er,Round_elliptical,1
5.88e+17,original,2323,Er,Round_elliptical,1
5.88e+17,original,2324,Er,Round_elliptical,1
5.88e+17,original,2325,Er,Round_elliptical,1
5.88e+17,original,2329,Er,Round_elliptical,1
5.88e+17,original,2330,Er,Round_elliptical,1
5.88e+17,original,2345,Er,Round_elliptical,1
5.88e+17,original,2453,Er,Round_elliptical,1
5.88e+17,original,2468,Er,Round_elliptical,1
5.88e+17,original,2469,Er,Round_elliptical,1
5.88e+17,original,2470,Er,Round_elliptical,1
5.88e+17,original,2471,Er,Round_elliptical,1
5.88e+17,original,2472,Er,Round_elliptical,1
5.88e+17,original,2473,Er,Round_elliptical,1
5.88e+17,original,2475,Er,Round_elliptical,1
5.88e+17,original,2476,Er,Round_elliptical,1
5.88e+17,original,2478,Sc?t,Tight_spiral,2
5.88e+17,original,2497,Sc?t,Tight_spiral,2
5.88e+17,original,2498,Sc?t,Tight_spiral,2
5.88e+17,original,2499,Sc?t,Tight_spiral,2
5.88e+17,original,2516,Sc?t,Tight_spiral,2
5.88e+17,original,2517,Sc?t,Tight_spiral,2
5.88e+17,original,2524,Er,Round_elliptical,1
5.88e+17,original,2525,Ec,Cigar_elliptical,0
5.88e+17,original,2526,Ec,Cigar_elliptical,0
5.88e+17,original,2527,Sc?t,Tight_spiral,2
5.88e+17,original,2543,Er,Round_elliptical,1
5.88e+17,original,2547,Er(o),Round_elliptical,1
5.88e+17,original,2566,Ec,Cigar_elliptical,0
5.88e+17,original,2579,Er,Round_elliptical,1
5.88e+17,original,2587,Er,Round_elliptical,1
5.88e+17,original,2588,Er,Round_elliptical,1
5.88e+17,original,2598,Er,Round_elliptical,1
5.88e+17,original,2612,Sc?t,Tight_spiral,2
5.88e+17,original,2613,Sc?t,Tight_spiral,2
5.88e+17,original,2616,Ec,Cigar_elliptical,0
5.88e+17,original,2619,Er,Round_elliptical,1
5.88e+17,original,2621,Er(o),Round_elliptical,1
5.88e+17,original,2623,Er,Round_elliptical,1
5.88e+17,original,2624,Er,Round_elliptical,1
5.88e+17,original,2636,Er(d),Round_elliptical,1
5.88e+17,original,2637,Er(d),Round_elliptical,1
5.88e+17,original,2640,Sc?t,Tight_spiral,2
5.88e+17,original,2644,Ec,Cigar_elliptical,0
5.88e+17,original,2645,Er,Round_elliptical,1
5.88e+17,original,2646,Sc?t,Tight_spiral,2
5.88e+17,original,2649,Ec,Cigar_elliptical,0
5.88e+17,original,2653,Er,Round_elliptical,1
5.88e+17,original,2722,Er,Round_elliptical,1
5.88e+17,original,2723,Er,Round_elliptical,1
5.88e+17,original,2727,Er,Round_elliptical,1
5.88e+17,original,2729,Er,Round_elliptical,1
5.88e+17,original,2730,Er,Round_elliptical,1
5.88e+17,original,2733,Sc?t,Tight_spiral,2
5.88e+17,original,2736,Er,Round_elliptical,1
5.88e+17,original,2740,Er,Round_elliptical,1
5.88e+17,original,2769,Sc?t,Tight_spiral,2
5.88e+17,original,2770,Sc?t,Tight_spiral,2
5.88e+17,original,2777,Er,Round_elliptical,1
5.88e+17,original,2789,Sc?t,Tight_spiral,2
5.88e+17,original,2790,Er,Round_elliptical,1
5.88e+17,original,2796,Ec,Cigar_elliptical,0
5.88e+17,original,2797,Ec,Cigar_elliptical,0
5.88e+17,original,2798,Ec,Cigar_elliptical,0
5.88e+17,original,2802,Ec,Cigar_elliptical,0
5.88e+17,original,2809,Sc?t,Tight_spiral,2
5.88e+17,original,2811,Sc?t,Tight_spiral,2
5.88e+17,original,2812,Sc?t,Tight_spiral,2
5.88e+17,original,2815,Er,Round_elliptical,1
5.88e+17,original,2825,Ec,Cigar_elliptical,0
5.88e+17,original,2827,Er,Round_elliptical,1
5.88e+17,original,2828,Er,Round_elliptical,1
5.88e+17,original,2829,Er,Round_elliptical,1
5.88e+17,original,2830,Er,Round_elliptical,1
5.88e+17,original,2844,Er,Round_elliptical,1
5.88e+17,original,2865,Er,Round_elliptical,1
5.88e+17,original,2866,Er,Round_elliptical,1
5.88e+17,original,2867,Er,Round_elliptical,1
5.88e+17,original,2868,Er,Round_elliptical,1
5.88e+17,original,2869,Er,Round_elliptical,1
5.88e+17,original,2885,Sc?t,Tight_spiral,2
5.88e+17,original,2886,Sc?t,Tight_spiral,2
5.88e+17,original,2887,Sc?t,Tight_spiral,2
5.88e+17,original,2890,Er,Round_elliptical,1
5.88e+17,original,2894,Er,Round_elliptical,1
5.88e+17,original,2900,Ec,Cigar_elliptical,0
5.88e+17,original,2902,Sc?t,Tight_spiral,2
5.88e+17,original,2903,Sc?t,Tight_spiral,2
5.88e+17,original,2904,Sc?t,Tight_spiral,2
5.88e+17,original,2905,Sc?t,Tight_spiral,2
5.88e+17,original,2910,Er,Round_elliptical,1
5.88e+17,original,2977,Er,Round_elliptical,1
5.88e+17,original,2978,Er,Round_elliptical,1
5.88e+17,original,3002,Er,Round_elliptical,1
5.88e+17,original,3003,Er,Round_elliptical,1
5.88e+17,original,3004,Er,Round_elliptical,1
5.88e+17,original,3005,Er,Round_elliptical,1
5.88e+17,original,3006,Er,Round_elliptical,1
5.88e+17,original,3007,Er,Round_elliptical,1
5.88e+17,original,3008,Sc?t,Tight_spiral,2
5.88e+17,original,3009,Er,Round_elliptical,1
5.88e+17,original,3010,Er,Round_elliptical,1
5.88e+17,original,3011,Er,Round_elliptical,1
5.88e+17,original,3012,Er,Round_elliptical,1
5.88e+17,original,3015,Er,Round_elliptical,1
5.88e+17,original,3016,Er,Round_elliptical,1
5.88e+17,original,3017,Er,Round_elliptical,1
5.88e+17,original,3044,Er,Round_elliptical,1
5.88e+17,original,3049,Er,Round_elliptical,1
5.88e+17,original,3050,Er,Round_elliptical,1
5.88e+17,original,3056,Er(o),Round_elliptical,1
5.88e+17,original,3057,Er(o),Round_elliptical,1
5.88e+17,original,3063,Er(o),Round_elliptical,1
5.88e+17,original,3064,Sc?t,Tight_spiral,2
5.88e+17,original,3065,Sc?t,Tight_spiral,2
5.88e+17,original,3070,Sc?t,Tight_spiral,2
5.88e+17,original,3071,Sc?t,Tight_spiral,2
5.88e+17,original,3079,Er,Round_elliptical,1
5.88e+17,original,3080,Er,Round_elliptical,1
5.88e+17,original,3081,Er,Round_elliptical,1
5.88e+17,original,3082,Er,Round_elliptical,1
5.88e+17,original,3083,Er,Round_elliptical,1
5.88e+17,original,3087,Sc?t,Tight_spiral,2
5.88e+17,original,3096,Er,Round_elliptical,1
5.88e+17,original,3097,Er,Round_elliptical,1
5.88e+17,original,3098,Er,Round_elliptical,1
5.88e+17,original,3099,Er,Round_elliptical,1
5.88e+17,original,3100,Er,Round_elliptical,1
5.88e+17,original,3101,Er,Round_elliptical,1
5.88e+17,original,3105,Er,Round_elliptical,1
5.88e+17,original,3106,Er,Round_elliptical,1
5.88e+17,original,3107,Er,Round_elliptical,1
5.88e+17,original,3108,Er,Round_elliptical,1
5.88e+17,original,3116,Er,Round_elliptical,1
5.88e+17,original,3117,Er,Round_elliptical,1
5.88e+17,original,3118,Er,Round_elliptical,1
5.88e+17,original,3119,Er,Round_elliptical,1
5.88e+17,original,3120,Er,Round_elliptical,1
5.88e+17,original,3124,Er,Round_elliptical,1
5.88e+17,original,3125,Er,Round_elliptical,1
5.88e+17,original,3128,Sc?t(r),Tight_spiral,2
5.88e+17,original,3145,Er,Round_elliptical,1
5.88e+17,original,3149,Sc?t,Tight_spiral,2
5.88e+17,original,3150,Sc?t,Tight_spiral,2
5.88e+17,original,3153,Ec,Cigar_elliptical,0
5.88e+17,original,3159,Er,Round_elliptical,1
5.88e+17,original,3162,Er,Round_elliptical,1
5.88e+17,original,3163,Er,Round_elliptical,1
5.88e+17,original,3164,Er,Round_elliptical,1
5.88e+17,original,3168,Er,Round_elliptical,1
5.88e+17,original,3173,Ec,Cigar_elliptical,0
5.88e+17,original,3175,Er,Round_elliptical,1
5.88e+17,original,3176,Er,Round_elliptical,1
5.88e+17,original,3228,Er,Round_elliptical,1
5.88e+17,original,3229,Er,Round_elliptical,1
5.88e+17,original,3230,Er,Round_elliptical,1
5.88e+17,original,3231,Er,Round_elliptical,1
5.88e+17,original,3232,Er,Round_elliptical,1
5.88e+17,original,3240,Er,Round_elliptical,1
5.88e+17,original,3241,Er,Round_elliptical,1
5.88e+17,original,3242,Er,Round_elliptical,1
5.88e+17,original,3243,Er,Round_elliptical,1
5.88e+17,original,3244,Sc?t,Tight_spiral,2
5.88e+17,original,3246,Sc?t,Tight_spiral,2
5.88e+17,original,3254,Er,Round_elliptical,1
5.88e+17,original,3255,Er,Round_elliptical,1
5.88e+17,original,3256,Er,Round_elliptical,1
5.88e+17,original,3257,Sc?t(r),Tight_spiral,2
5.88e+17,original,3258,Er,Round_elliptical,1
5.88e+17,original,3259,Er,Round_elliptical,1
5.88e+17,original,3260,Er,Round_elliptical,1
5.88e+17,original,3261,Er,Round_elliptical,1
5.88e+17,original,3262,Er,Round_elliptical,1
5.88e+17,original,3263,Er,Round_elliptical,1
5.88e+17,original,3264,Er,Round_elliptical,1
5.88e+17,original,3265,Er,Round_elliptical,1
5.88e+17,original,3266,Er,Round_elliptical,1
5.88e+17,original,3267,Er,Round_elliptical,1
5.88e+17,original,3268,Er,Round_elliptical,1
5.88e+17,original,3288,Ec,Cigar_elliptical,0
5.88e+17,original,3289,Er,Round_elliptical,1
5.88e+17,original,3292,Er,Round_elliptical,1
5.88e+17,original,3293,Er,Round_elliptical,1
5.88e+17,original,3294,Er,Round_elliptical,1
5.88e+17,original,3298,Er,Round_elliptical,1
5.88e+17,original,3301,Er,Round_elliptical,1
5.88e+17,original,3302,Er,Round_elliptical,1
5.88e+17,original,3303,Er,Round_elliptical,1
5.88e+17,original,3305,Er,Round_elliptical,1
5.88e+17,original,3315,Ec,Cigar_elliptical,0
5.88e+17,original,3321,Sc?t,Tight_spiral,2
5.88e+17,original,3322,Sc?t,Tight_spiral,2
5.88e+17,original,3326,Er,Round_elliptical,1
5.88e+17,original,3327,Er,Round_elliptical,1
5.88e+17,original,3334,Er,Round_elliptical,1
5.88e+17,original,3335,Er,Round_elliptical,1
5.88e+17,original,3343,Er,Round_elliptical,1
5.88e+17,original,3344,Er,Round_elliptical,1
5.88e+17,original,3345,Er,Round_elliptical,1
5.88e+17,original,3350,Er,Round_elliptical,1
5.88e+17,original,3351,Er,Round_elliptical,1
5.88e+17,original,3352,Er,Round_elliptical,1
5.88e+17,original,3353,Er,Round_elliptical,1
5.88e+17,original,3355,Er,Round_elliptical,1
5.88e+17,original,3356,Er,Round_elliptical,1
5.88e+17,original,3360,Er(o),Round_elliptical,1
5.88e+17,original,3361,Er(o),Round_elliptical,1
5.88e+17,original,3368,Sc?t,Tight_spiral,2
5.88e+17,original,3369,Sc?t,Tight_spiral,2
5.88e+17,original,3370,Sc?t,Tight_spiral,2
5.88e+17,original,3374,Ec,Cigar_elliptical,0
5.88e+17,original,3381,Er,Round_elliptical,1
5.88e+17,original,3382,Er,Round_elliptical,1
5.88e+17,original,3383,Er,Round_elliptical,1
5.88e+17,original,3384,Er,Round_elliptical,1
5.88e+17,original,3385,Er,Round_elliptical,1
5.88e+17,original,3386,Er,Round_elliptical,1
5.88e+17,original,3387,Er,Round_elliptical,1
5.88e+17,original,3388,Er,Round_elliptical,1
5.88e+17,original,3389,Er,Round_elliptical,1
5.88e+17,original,3390,Er,Round_elliptical,1
5.88e+17,original,3391,Er,Round_elliptical,1
5.88e+17,original,3392,Er,Round_elliptical,1
5.88e+17,original,3393,Er,Round_elliptical,1
5.88e+17,original,3394,Er,Round_elliptical,1
5.88e+17,original,3395,Er,Round_elliptical,1
5.88e+17,original,3396,Er,Round_elliptical,1
5.88e+17,original,3397,Er,Round_elliptical,1
5.88e+17,original,3417,Er,Round_elliptical,1
5.88e+17,original,3418,Er,Round_elliptical,1
5.88e+17,original,3419,Er,Round_elliptical,1
5.88e+17,original,3420,Er,Round_elliptical,1
5.88e+17,original,3424,Ec,Cigar_elliptical,0
5.88e+17,original,3427,Er(o),Round_elliptical,1
5.88e+17,original,3428,Er(o),Round_elliptical,1
5.88e+17,original,3429,Er(o),Round_elliptical,1
5.88e+17,original,3430,Sc?t,Tight_spiral,2
5.88e+17,original,3431,Sc?t,Tight_spiral,2
5.88e+17,original,3436,Er,Round_elliptical,1
5.88e+17,original,3437,Er,Round_elliptical,1
5.88e+17,original,3438,Er,Round_elliptical,1
5.88e+17,original,3439,Er,Round_elliptical,1
5.88e+17,original,3440,Er,Round_elliptical,1
5.88e+17,original,3441,Er,Round_elliptical,1
5.88e+17,original,3442,Er,Round_elliptical,1
5.88e+17,original,3443,Er,Round_elliptical,1
5.88e+17,original,3444,Er,Round_elliptical,1
5.88e+17,original,3445,Er,Round_elliptical,1
5.88e+17,original,3446,Er,Round_elliptical,1
5.88e+17,original,3447,Er,Round_elliptical,1
5.88e+17,original,3448,Er,Round_elliptical,1
5.88e+17,original,3449,Er,Round_elliptical,1
5.88e+17,original,3456,Er,Round_elliptical,1
5.88e+17,original,3457,Er,Round_elliptical,1
5.88e+17,original,3458,Er,Round_elliptical,1
5.88e+17,original,3459,Er,Round_elliptical,1
5.88e+17,original,3460,Sc?t,Tight_spiral,2
5.88e+17,original,3461,Ec,Cigar_elliptical,0
5.88e+17,original,3467,Er,Round_elliptical,1
5.88e+17,original,3468,Er,Round_elliptical,1
5.88e+17,original,3469,Er,Round_elliptical,1
5.88e+17,original,3472,Er,Round_elliptical,1
5.88e+17,original,3473,Er,Round_elliptical,1
5.88e+17,original,3474,Er,Round_elliptical,1
5.88e+17,original,3475,Er,Round_elliptical,1
5.88e+17,original,3476,Er,Round_elliptical,1
5.88e+17,original,3477,Er,Round_elliptical,1
5.88e+17,original,3479,Er,Round_elliptical,1
5.88e+17,original,3480,Er,Round_elliptical,1
5.88e+17,original,3481,Er,Round_elliptical,1
5.88e+17,original,3487,Er(o),Round_elliptical,1
5.88e+17,original,3489,Er,Round_elliptical,1
5.88e+17,original,3490,Er,Round_elliptical,1
5.88e+17,original,3491,Er,Round_elliptical,1
5.88e+17,original,3492,Er,Round_elliptical,1
5.88e+17,original,3493,Er,Round_elliptical,1
5.88e+17,original,3494,Er,Round_elliptical,1
5.88e+17,original,3495,Er,Round_elliptical,1
5.88e+17,original,3496,Er,Round_elliptical,1
5.88e+17,original,3499,Er,Round_elliptical,1
5.88e+17,original,3542,Er,Round_elliptical,1
5.88e+17,original,3543,Ec,Cigar_elliptical,0
5.88e+17,original,3544,Er,Round_elliptical,1
5.88e+17,original,3545,Sc?t,Tight_spiral,2
5.88e+17,original,3546,Sc?t,Tight_spiral,2
5.88e+17,original,3547,Sc?t,Tight_spiral,2
5.88e+17,original,3548,Ec,Cigar_elliptical,0
5.88e+17,original,3549,Sc?t,Tight_spiral,2
5.88e+17,original,3557,Sc?t,Tight_spiral,2
5.88e+17,original,3560,Sc?t,Tight_spiral,2
5.88e+17,original,3565,Er,Round_elliptical,1
5.88e+17,original,3566,Er,Round_elliptical,1
5.88e+17,original,3567,Er,Round_elliptical,1
5.88e+17,original,3568,Er,Round_elliptical,1
5.88e+17,original,3569,Er,Round_elliptical,1
5.88e+17,original,3573,Er,Round_elliptical,1
5.88e+17,original,3574,Er,Round_elliptical,1
5.88e+17,original,3575,Sc?t(r),Tight_spiral,2
5.88e+17,original,3576,Sc?t(r),Tight_spiral,2
5.88e+17,original,3577,Sc?t(r),Tight_spiral,2
5.88e+17,original,3578,Sc?t(r),Tight_spiral,2
5.88e+17,original,3579,Sc?t(o),Tight_spiral,2
5.88e+17,original,3580,Sc?t(o),Tight_spiral,2
5.88e+17,original,3601,Er,Round_elliptical,1
5.88e+17,original,3602,Er,Round_elliptical,1
5.88e+17,original,3615,Sc?t,Tight_spiral,2
5.88e+17,original,3616,Er,Round_elliptical,1
5.88e+17,original,3617,Sc?t,Tight_spiral,2
5.88e+17,original,3618,Sc?t,Tight_spiral,2
5.88e+17,original,3625,Sc?t,Tight_spiral,2
5.88e+17,original,3626,Sc?t,Tight_spiral,2
5.88e+17,original,3627,Sc?t,Tight_spiral,2
5.88e+17,original,3642,Er,Round_elliptical,1
5.88e+17,original,3643,Er,Round_elliptical,1
5.88e+17,original,3645,Sc?t,Tight_spiral,2
5.88e+17,original,3648,Er(o),Round_elliptical,1
5.88e+17,original,3649,Er(o),Round_elliptical,1
5.88e+17,original,3650,Er,Round_elliptical,1
5.88e+17,original,3651,Er,Round_elliptical,1
5.88e+17,original,3652,Er,Round_elliptical,1
5.88e+17,original,3653,Er,Round_elliptical,1
5.88e+17,original,3658,Er,Round_elliptical,1
5.88e+17,original,3659,Er,Round_elliptical,1
5.88e+17,original,3660,Er,Round_elliptical,1
5.88e+17,original,3663,Er,Round_elliptical,1
5.88e+17,original,3674,Er,Round_elliptical,1
5.88e+17,original,3692,Ec(l),Cigar_elliptical,0
5.88e+17,original,3693,Ec(l),Cigar_elliptical,0
5.88e+17,original,3694,Ec(l),Cigar_elliptical,0
5.88e+17,original,3695,Er,Round_elliptical,1
5.88e+17,original,3696,Er,Round_elliptical,1
5.88e+17,original,3697,Er,Round_elliptical,1
5.88e+17,original,3711,Er,Round_elliptical,1
5.88e+17,original,3712,Er,Round_elliptical,1
5.88e+17,original,3713,Er,Round_elliptical,1
5.88e+17,original,3714,Er,Round_elliptical,1
5.88e+17,original,3715,Er,Round_elliptical,1
5.88e+17,original,3716,Er,Round_elliptical,1
5.88e+17,original,3728,Er,Round_elliptical,1
5.88e+17,original,3734,Er,Round_elliptical,1
5.88e+17,original,3735,Er,Round_elliptical,1
5.88e+17,original,3736,Er,Round_elliptical,1
5.88e+17,original,3737,Er,Round_elliptical,1
5.88e+17,original,3738,Er,Round_elliptical,1
5.88e+17,original,3762,Er,Round_elliptical,1
5.88e+17,original,3763,Er,Round_elliptical,1
5.88e+17,original,3764,Er,Round_elliptical,1
5.88e+17,original,3765,Er,Round_elliptical,1
5.88e+17,original,3766,Er,Round_elliptical,1
5.88e+17,original,3767,Er,Round_elliptical,1
5.88e+17,original,3768,Er,Round_elliptical,1
5.88e+17,original,3769,Er,Round_elliptical,1
5.88e+17,original,3773,Er,Round_elliptical,1
5.88e+17,original,3780,Sc?t,Tight_spiral,2
5.88e+17,original,3781,Sc?t,Tight_spiral,2
5.88e+17,original,3782,Er,Round_elliptical,1
5.88e+17,original,3783,Er,Round_elliptical,1
5.88e+17,original,3784,Er,Round_elliptical,1
5.88e+17,original,3785,Er,Round_elliptical,1
5.88e+17,original,3788,Er(i),Round_elliptical,1
5.88e+17,original,3789,Er(i),Round_elliptical,1
5.88e+17,original,3808,Er,Round_elliptical,1
5.88e+17,original,3809,Er,Round_elliptical,1
5.88e+17,original,3810,Er,Round_elliptical,1
5.88e+17,original,3812,Sc?t(r),Tight_spiral,2
